     437	 41.725	 16.14167	 -10.500
     438	 41.725	 16.15833	 -11.550
     439	 41.725	 16.17500	 -12.600
     440	 41.725	 16.19167	 -13.400
     441	 41.725	 16.20833	 -14.000
     442	 41.725	 16.22500	 -15.400
     443	 41.725	 16.24167	 -16.650
     444	 41.725	 16.25833	 -18.300
     445	 41.725	 16.27500	 -19.700
     446	 41.725	 16.29167	 -22.100
     447	 41.725	 16.30833	 -25.000
     448	 41.725	 16.32500	 -30.600
     449	 41.725	 16.34167	 -36.100
     450	 41.725	 16.35833	 -41.450
     451	 41.725	 16.37500	 -46.400
     452	 41.725	 16.39167	 -51.400
     453	 41.725	 16.40833	 -58.300
     454	 41.725	 16.42500	 -64.250
     455	 41.725	 16.44167	 -69.800
     456	 41.725	 16.45833	 -75.150
     457	 41.725	 16.47500	 -78.500
     458	 41.725	 16.49167	 -82.650
     459	 41.725	 16.50833	 -85.500
     460	 41.725	 16.52500	 -87.700
     461	 41.725	 16.54167	 -89.650
     462	 41.725	 16.55833	 -91.600
     463	 41.725	 16.57500	 -93.500
     464	 41.725	 16.59167	 -95.100
     465	 41.725	 16.60833	 -96.200
     466	 41.725	 16.62500	 -97.700
     467	 41.725	 16.64167	 -99.250
     468	 41.725	 16.65833	 -101.100
     469	 41.725	 16.67500	 -105.850
     470	 41.725	 16.69167	 -107.500
     471	 41.725	 16.70833	 -108.600
     472	 41.725	 16.72500	 -111.750
     473	 41.725	 16.74167	 -117.800
     474	 41.725	 16.75833	 -126.950
     475	 41.725	 16.77500	 -133.400
     476	 41.725	 16.79167	 -137.900
     477	 41.725	 16.80833	 -143.950
     478	 41.725	 16.82500	 -146.700
     479	 41.725	 16.84167	 -153.600
     480	 41.708	 15.85833	 573.000
     481	 41.708	 15.87500	 623.000
     482	 41.708	 15.89167	 732.000
     483	 41.708	 15.90833	 785.000
     484	 41.708	 15.92500	 827.000
     485	 41.708	 15.94167	 821.000
     486	 41.708	 15.95833	 753.000
     487	 41.708	 15.97500	 591.000
     488	 41.708	 15.99167	 365.000
